Timestamp,Average Viewers,Live Views,New Followers,Chatters,Chat Messages,Ad Breaks,New Subscriptions,Clips Created,Clip Views
11:32 AM,2,5,0,0,0,0,0,0,0
11:33 AM,1,1,0,0,0,0,0,0,0
11:34 AM,5,1,0,1,1,0,0,0,0
11:35 AM,4,0,0,0,0,0,0,0,0
11:36 AM,2,0,0,1,1,0,0,0,0
11:37 AM,4,1,0,0,0,0,0,0,0
11:38 AM,2,0,0,0,0,0,0,0,0
11:39 AM,5,2,0,2,3,0,0,0,0
11:40 AM,4,0,0,0,0,0,0,0,0
11:41 AM,5,0,0,0,0,0,0,0,0
11:42 AM,5,0,0,1,1,0,0,0,0
11:43 AM,6,1,0,1,1,0,0,0,0
11:44 AM,6,0,0,0,0,0,0,0,0
11:45 AM,5,1,0,0,0,0,0,0,0
11:46 AM,6,0,0,0,0,0,0,0,0
11:47 AM,6,0,0,0,0,0,0,0,0
11:48 AM,6,0,0,0,0,0,0,0,0
11:49 AM,6,4,0,0,0,0,0,0,0
11:50 AM,8,1,0,0,0,0,0,0,0
11:51 AM,6,0,0,0,0,0,0,0,0
11:52 AM,8,1,0,0,0,0,0,0,0
11:53 AM,7,1,0,0,0,0,0,0,0
11:54 AM,6,0,0,0,0,0,0,0,0
11:55 AM,7,2,0,0,0,0,0,0,0
11:56 AM,8,0,0,0,0,0,0,0,0
11:57 AM,9,1,0,0,0,0,0,0,0
11:58 AM,9,0,0,1,1,0,0,0,0
11:59 AM,11,1,0,1,1,0,0,0,0
12:00 PM,10,0,0,2,6,0,0,0,0
12:01 PM,9,0,0,2,2,0,0,0,0
12:02 PM,10,1,0,2,4,0,0,0,0
12:03 PM,10,1,0,1,1,90,0,0,0
12:04 PM,11,0,0,1,1,0,0,0,0
12:05 PM,11,0,0,1,3,0,0,0,0
12:06 PM,9,0,0,1,2,0,0,0,0
12:07 PM,9,0,0,1,1,0,0,0,0
12:08 PM,9,0,0,1,1,0,0,0,0
12:09 PM,9,0,0,2,2,0,0,0,0
12:10 PM,10,0,0,1,1,0,0,0,0
12:11 PM,11,1,0,2,2,0,0,0,0
12:12 PM,11,1,0,2,3,0,0,0,0
12:13 PM,11,0,0,1,1,0,0,0,0
12:14 PM,11,1,0,1,1,0,0,0,0
12:15 PM,13,0,0,2,3,0,0,0,0
12:16 PM,11,0,0,0,0,0,0,0,0
12:17 PM,11,0,0,0,0,0,0,0,0
12:18 PM,12,1,0,0,0,0,0,0,0
12:19 PM,11,0,0,0,0,0,0,0,0
12:20 PM,8,0,0,1,1,0,0,0,0
12:21 PM,13,1,0,0,0,0,0,0,0
12:22 PM,13,0,0,0,0,0,0,0,0
12:23 PM,11,0,0,0,0,0,0,0,0
12:24 PM,11,0,0,0,0,0,0,0,0
12:25 PM,10,1,0,0,0,0,0,0,0
12:26 PM,12,0,0,0,0,0,0,0,0
12:27 PM,13,2,0,1,1,0,0,0,0
12:28 PM,14,0,0,1,2,0,0,0,0
12:29 PM,13,0,0,1,1,0,0,0,0
12:30 PM,13,0,0,1,1,0,0,0,0
12:31 PM,13,0,0,0,0,0,0,0,0
12:32 PM,11,0,0,0,0,0,0,0,0
12:33 PM,10,0,0,1,1,90,0,0,0
